epoch,best_val_epoch,train_loss,val_loss,train_recon_loss_post,val_recon_loss_post,train_kl_post_prior,val_kl_post_prior,train_recon_loss_encoded,val_recon_loss_encoded,train_kl_encoded_prior,val_kl_encoded_prior,l2_penalty
60,35,,,,,,,,,,,
61,35,,,,,,,,,,,
62,35,,,,,,,,,,,
63,35,,,,,,,,,,,
64,35,,,,,,,,,,,
65,35,,,,,,,,,,,
66,35,,,,,,,,,,,
67,35,,,,,,,,,,,
68,35,,,,,,,,,,,
69,35,,,,,,,,,,,
70,35,,,,,,,,,,,
71,35,,,,,,,,,,,
72,35,,,,,,,,,,,
73,35,,,,,,,,,,,
74,35,,,,,,,,,,,
75,35,,,,,,,,,,,
76,35,,,,,,,,,,,
77,35,,,,,,,,,,,
78,35,,,,,,,,,,,
79,35,,,,,,,,,,,
80,35,,,,,,,,,,,
81,35,,,,,,,,,,,
82,35,,,,,,,,,,,
83,35,,,,,,,,,,,
84,35,,,,,,,,,,,
85,35,,,,,,,,,,,
86,35,,,,,,,,,,,
87,35,,,,,,,,,,,
88,35,,,,,,,,,,,
89,35,,,,,,,,,,,
90,35,,,,,,,,,,,
91,35,,,,,,,,,,,
92,35,,,,,,,,,,,
93,35,,,,,,,,,,,
94,35,,,,,,,,,,,
95,35,,,,,,,,,,,
96,35,,,,,,,,,,,
97,35,,,,,,,,,,,
98,35,,,,,,,,,,,
99,35,,,,,,,,,,,
100,35,,,,,,,,,,,
101,35,,,,,,,,,,,
102,35,,,,,,,,,,,
103,35,,,,,,,,,,,
104,35,,,,,,,,,,,
105,35,,,,,,,,,,,
106,35,,,,,,,,,,,
107,35,,,,,,,,,,,
108,35,,,,,,,,,,,
109,35,,,,,,,,,,,
110,35,,,,,,,,,,,
111,35,,,,,,,,,,,
112,35,,,,,,,,,,,
113,35,,,,,,,,,,,
114,35,,,,,,,,,,,
115,35,,,,,,,,,,,
116,35,,,,,,,,,,,
117,35,,,,,,,,,,,
118,35,,,,,,,,,,,
119,35,,,,,,,,,,,
120,35,,,,,,,,,,,
121,35,,,,,,,,,,,
122,35,,,,,,,,,,,
123,35,,,,,,,,,,,
124,35,,,,,,,,,,,
125,35,,,,,,,,,,,
126,35,,,,,,,,,,,
127,35,,,,,,,,,,,
128,35,,,,,,,,,,,
129,35,,,,,,,,,,,
130,35,,,,,,,,,,,
131,35,,,,,,,,,,,
132,35,,,,,,,,,,,
133,35,,,,,,,,,,,
134,35,,,,,,,,,,,
135,35,,,,,,,,,,,
136,35,,,,,,,,,,,
137,35,,,,,,,,,,,
138,35,,,,,,,,,,,
139,35,,,,,,,,,,,
140,35,,,,,,,,,,,
141,35,,,,,,,,,,,
142,35,,,,,,,,,,,
143,35,,,,,,,,,,,
144,35,,,,,,,,,,,
145,35,,,,,,,,,,,
146,35,,,,,,,,,,,
147,35,,,,,,,,,,,
148,35,,,,,,,,,,,
149,35,,,,,,,,,,,
150,35,,,,,,,,,,,
151,35,,,,,,,,,,,
152,35,,,,,,,,,,,
153,35,,,,,,,,,,,
154,35,,,,,,,,,,,
155,35,,,,,,,,,,,
156,35,,,,,,,,,,,
157,35,,,,,,,,,,,
158,35,,,,,,,,,,,
159,35,,,,,,,,,,,
160,35,,,,,,,,,,,
161,35,,,,,,,,,,,
162,35,,,,,,,,,,,
163,35,,,,,,,,,,,
164,35,,,,,,,,,,,
165,35,,,,,,,,,,,
166,35,,,,,,,,,,,
167,35,,,,,,,,,,,
168,35,,,,,,,,,,,
169,35,,,,,,,,,,,
170,35,,,,,,,,,,,
171,35,,,,,,,,,,,
172,35,,,,,,,,,,,
173,35,,,,,,,,,,,
174,35,,,,,,,,,,,
175,35,,,,,,,,,,,
176,35,,,,,,,,,,,
177,35,,,,,,,,,,,
178,35,,,,,,,,,,,
179,35,,,,,,,,,,,
180,35,,,,,,,,,,,
181,35,,,,,,,,,,,
182,35,,,,,,,,,,,
183,35,,,,,,,,,,,
184,35,,,,,,,,,,,
185,35,,,,,,,,,,,
186,35,,,,,,,,,,,
187,35,,,,,,,,,,,
188,35,,,,,,,,,,,
189,35,,,,,,,,,,,
190,35,,,,,,,,,,,
191,35,,,,,,,,,,,
192,35,,,,,,,,,,,
193,35,,,,,,,,,,,
194,35,,,,,,,,,,,
